Time(ms),Temp(C),Pressure(hPa),Alt(m),FiltAlt(m),AccX(g),AccY(g),AccZ(g),GyroX(deg/s),GyroY(deg/s),GyroZ(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),LM35Temp(C)
39201,19.60,1040.22,667.99,667.99,-0.22,0.03,1.16,-14.29,145.78,-6.21,8.92,-88.81,-62.15,21.00
39232,19.60,1040.23,667.95,667.98,-0.26,0.03,1.19,-17.35,153.65,-2.49,8.28,-83.66,-62.23,20.51
39266,19.60,1040.23,667.95,667.98,-0.29,0.04,1.20,-18.51,156.89,3.10,7.59,-78.34,-62.13,21.48
39298,19.60,1040.23,667.95,667.97,-0.28,0.03,1.20,-18.60,157.17,7.26,6.93,-73.27,-61.90,21.48
39330,19.60,1040.24,667.84,667.95,-0.28,0.03,1.19,-17.96,154.26,8.97,6.30,-68.40,-61.61,21.48
39362,19.60,1040.24,667.84,667.92,-0.24,0.02,1.18,-16.86,148.69,10.08,5.72,-63.84,-61.29,21.00
39393,19.60,1040.24,667.84,667.91,-0.19,0.03,1.16,-12.32,139.27,14.45,5.31,-59.84,-60.84,21.48
39427,19.60,1040.24,667.89,667.91,-0.13,0.01,1.14,-2.86,126.07,20.95,5.16,-56.00,-60.13,20.51
39459,19.60,1040.24,667.89,667.90,-0.05,-0.02,1.11,5.14,108.74,16.43,5.25,-53.12,-59.60,21.00
39490,19.60,1040.24,667.89,667.90,0.00,-0.01,1.08,10.59,89.96,4.68,5.51,-51.02,-59.46,20.51
39521,19.60,1040.25,667.77,667.88,0.06,-0.01,1.06,17.63,69.76,-2.73,5.97,-49.64,-59.54,20.51
39553,19.60,1040.25,667.77,667.86,0.09,-0.01,1.05,25.54,49.58,-1.58,6.69,-48.88,-59.59,21.00
39585,19.60,1040.25,667.77,667.84,0.11,-0.00,1.04,30.20,29.10,-1.55,7.55,-48.82,-59.64,21.00
39618,19.60,1040.25,667.77,667.82,0.14,-0.01,1.02,29.81,7.68,-7.43,8.40,-49.44,-59.89,21.00
39649,19.60,1040.25,667.77,667.81,0.14,-0.00,1.03,25.83,-14.56,-11.23,9.06,-50.75,-60.24,21.48
39681,19.60,1040.25,667.77,667.80,0.13,0.01,1.03,20.88,-39.28,-7.86,9.59,-52.80,-60.49,21.00
39713,19.60,1040.24,667.87,667.82,0.10,0.00,1.04,15.69,-62.68,-1.97,9.94,-55.51,-60.55,20.51
39744,19.60,1040.24,667.87,667.83,0.05,0.00,1.05,9.80,-82.99,-1.54,10.10,-58.75,-60.60,21.00
39778,19.60,1040.24,667.87,667.84,-0.02,0.01,1.08,2.53,-100.91,-2.23,10.04,-62.51,-60.67,21.48
39810,19.60,1040.24,667.85,667.84,-0.08,0.02,1.10,-2.42,-114.94,-1.20,9.83,-66.48,-60.71,21.00
39842,19.60,1040.24,667.85,667.84,-0.14,0.02,1.13,-4.89,-126.32,2.48,9.55,-70.66,-60.63,20.51
39874,19.60,1040.24,667.85,667.84,-0.20,0.02,1.16,-6.63,-136.15,4.60,9.22,-75.02,-60.48,21.00
39905,19.60,1040.24,667.82,667.84,-0.24,0.02,1.17,-8.49,-144.73,3.47,8.84,-79.39,-60.38,20.51
39937,19.60,1040.24,667.82,667.83,-0.26,0.02,1.18,-9.45,-148.77,0.66,8.44,-83.91,-60.36,21.00
39971,19.60,1040.24,667.82,667.83,-0.26,0.02,1.18,-8.46,-148.29,-0.97,8.06,-88.62,-60.39,21.00
40002,19.60,1040.26,667.71,667.81,-0.25,0.02,1.17,-5.67,-145.22,-1.23,7.79,-92.71,-60.43,21.48
40033,19.60,1040.26,667.71,667.79,-0.23,0.02,1.16,-2.63,-140.24,-2.74,7.62,-96.59,-60.51,20.02
40065,19.60,1040.26,667.71,667.77,-0.19,0.01,1.14,0.38,-134.01,-4.78,7.54,-100.37,-60.66,21.00
40097,19.60,1040.24,667.88,667.79,-0.15,0.02,1.13,4.16,-126.71,-4.71,7.59,-103.87,-60.82,20.51
40130,19.60,1040.24,667.88,667.81,-0.10,0.01,1.11,8.32,-115.02,-1.90,7.76,-107.11,-60.88,21.48
40161,19.60,1040.24,667.88,667.82,-0.03,0.01,1.07,11.26,-100.71,-0.91,8.01,-109.70,-60.91,20.51
40194,19.60,1040.24,667.89,667.84,0.03,0.01,1.05,11.74,-82.21,-3.28,8.28,-111.89,-61.02,20.02
40226,19.60,1040.24,667.89,667.85,0.11,0.00,1.01,11.51,-62.64,-3.86,8.53,-113.43,-61.14,21.00
40258,19.60,1040.24,667.89,667.86,0.14,0.00,0.98,10.71,-42.73,-2.65,8.75,-114.36,-61.22,21.48
40291,19.60,1040.23,667.93,667.87,0.17,0.01,0.98,8.91,-22.16,-1.66,8.91,-114.69,-61.28,21.00
40323,19.60,1040.23,667.93,667.88,0.18,-0.00,0.97,6.38,-2.48,-1.75,8.98,-114.38,-61.33,20.51
40355,19.60,1040.23,667.93,667.89,0.17,0.00,0.97,3.34,17.93,-1.83,8.96,-113.43,-61.39,21.48
40386,19.60,1040.23,667.96,667.90,0.16,0.01,0.99,1.14,39.65,0.97,8.87,-111.83,-61.36,21.00
40417,19.60,1040.23,667.96,667.92,0.12,0.00,1.02,-1.27,62.05,2.14,8.71,-109.53,-61.30,21.48
40449,19.60,1040.23,667.96,667.93,0.07,0.00,1.04,-4.05,80.28,1.03,8.46,-106.59,-61.26,21.48
40483,19.60,1040.22,668.00,667.94,0.00,0.01,1.06,-6.42,93.33,-0.26,8.13,-103.05,-61.27,21.00
40514,19.60,1040.22,668.00,667.95,-0.06,0.02,1.09,-6.43,105.29,1.15,7.84,-99.42,-61.24,21.00
40545,19.60,1040.22,668.00,667.96,-0.11,0.02,1.12,-4.84,118.78,3.68,7.60,-95.40,-61.12,21.00
40577,19.60,1040.24,667.84,667.94,-0.17,0.02,1.14,-4.02,132.65,3.29,7.39,-90.86,-61.02,21.00
40609,19.60,1040.24,667.84,667.92,-0.22,0.01,1.17,-3.45,143.06,1.73,7.19,-86.04,-60.96,21.00
40642,19.60,1040.24,667.84,667.90,-0.24,0.02,1.17,-2.02,147.03,3.04,7.05,-81.02,-60.86,21.00
40673,19.60,1040.21,668.06,667.94,-0.25,0.02,1.19,-0.13,144.42,6.93,6.98,-76.48,-60.65,21.48
40705,19.60,1040.21,668.06,667.96,-0.26,0.02,1.20,0.79,140.30,6.75,6.93,-72.00,-60.43,21.00
40737,19.60,1040.21,668.06,667.98,-0.22,0.02,1.17,1.69,137.17,5.88,6.91,-67.74,-60.24,21.00
40768,19.60,1040.23,667.92,667.97,-0.19,0.02,1.16,4.38,134.08,6.16,6.97,-63.69,-60.05,20.51
40800,19.60,1040.23,667.92,667.96,-0.14,0.01,1.13,7.37,127.06,5.87,7.11,-60.11,-59.86,21.00
40834,19.60,1040.23,667.92,667.95,-0.08,0.00,1.12,9.69,112.04,0.63,7.35,-56.79,-59.84,20.02
40866,19.60,1040.23,667.95,667.95,-0.03,0.01,1.11,12.32,92.69,-2.01,7.64,-54.41,-59.91,20.51
40898,19.60,1040.23,667.95,667.95,0.04,0.01,1.07,15.58,71.94,-0.47,8.03,-52.80,-59.92,20.51
40929,19.60,1040.23,667.95,667.95,0.08,-0.01,1.05,17.31,53.17,-2.03,8.43,-51.90,-59.98,21.00
40961,19.60,1040.23,667.90,667.94,0.11,-0.01,1.03,16.39,36.20,-8.00,8.82,-51.55,-60.24,21.00
40995,19.60,1040.23,667.90,667.94,0.12,-0.01,1.03,13.84,17.58,-11.81,9.14,-51.77,-60.64,20.02
41026,19.60,1040.23,667.90,667.93,0.13,0.00,1.02,11.89,-3.37,-8.85,9.37,-52.67,-60.92,21.00
41057,19.60,1040.22,668.02,667.95,0.13,0.00,1.03,8.94,-28.29,-4.24,9.50,-54.31,-61.05,19.53
41089,19.60,1040.22,668.02,667.96,0.09,0.00,1.05,4.47,-53.69,-4.10,9.50,-56.70,-61.18,21.00
41121,19.60,1040.22,668.02,667.97,0.07,0.00,1.05,0.47,-76.48,-6.42,9.38,-59.73,-61.38,20.51
41152,19.60,1040.21,668.11,668.00,0.00,0.01,1.07,-1.74,-92.10,-7.02,9.20,-63.12,-61.61,21.00
41186,19.60,1040.21,668.11,668.02,-0.06,0.02,1.09,-1.48,-103.51,-2.52,9.04,-66.84,-61.69,21.00
41218,19.60,1040.21,668.11,668.04,-0.11,0.01,1.11,-0.42,-113.43,-0.78,8.90,-70.64,-61.72,21.48
41250,19.60,1040.23,667.90,668.01,-0.14,0.00,1.13,0.39,-125.09,-5.28,8.78,-74.70,-61.89,20.51
41282,19.60,1040.23,667.90,667.99,-0.21,0.02,1.16,1.55,-137.12,-10.04,8.72,-79.00,-62.21,21.48
41313,19.60,1040.23,667.90,667.97,-0.23,0.02,1.16,4.52,-144.22,-7.86,8.75,-83.27,-62.45,21.00
41347,19.60,1040.25,667.77,667.93,-0.24,0.02,1.17,8.52,-144.45,-1.46,8.93,-87.89,-62.50,21.00
41379,19.60,1040.25,667.77,667.90,-0.23,0.02,1.16,10.35,-140.61,-0.52,9.15,-92.01,-62.52,21.48
41410,19.60,1040.25,667.77,667.87,-0.20,0.02,1.16,10.20,-135.87,-2.96,9.34,-95.79,-62.61,20.51
41441,19.60,1040.24,667.84,667.87,-0.19,0.02,1.15,9.72,-130.03,-2.68,9.51,-99.34,-62.69,21.00
41473,19.60,1040.24,667.84,667.86,-0.14,0.02,1.12,10.24,-122.90,1.77,9.71,-102.76,-62.64,20.51
41507,19.60,1040.24,667.84,667.86,-0.08,0.02,1.10,10.15,-111.46,6.54,9.92,-106.03,-62.41,20.51
41538,19.60,1040.24,667.88,667.86,-0.03,0.01,1.08,8.03,-98.79,6.14,10.02,-108.58,-62.22,21.00
41569,19.60,1040.24,667.88,667.86,0.03,0.01,1.06,4.96,-81.75,4.61,10.03,-110.62,-62.08,20.02
41601,19.60,1040.24,667.88,667.87,0.08,0.00,1.03,2.82,-62.33,6.46,9.97,-112.14,-61.87,21.00
41633,19.60,1040.24,667.86,667.86,0.13,0.00,1.01,1.34,-42.87,9.15,9.87,-113.08,-61.58,20.51
41664,19.60,1040.24,667.86,667.86,0.15,-0.00,1.00,-0.58,-24.85,8.45,9.70,-113.46,-61.31,21.00
41698,19.60,1040.24,667.86,667.86,0.16,-0.01,0.99,-2.06,-6.35,3.80,9.47,-113.28,-61.18,21.48
41730,19.60,1040.25,667.79,667.85,0.16,0.00,0.98,-1.18,11.93,4.02,9.30,-112.53,-61.06,21.48
41762,19.60,1040.25,667.79,667.84,0.15,-0.01,0.99,2.21,33.55,7.71,9.22,-111.09,-60.81,21.00
41794,19.60,1040.25,667.79,667.83,0.11,-0.01,1.01,4.30,55.04,6.89,9.21,-108.96,-60.59,20.51
41825,19.60,1040.22,668.00,667.86,0.06,-0.02,1.04,3.72,73.06,-2.78,9.16,-106.33,-60.67,21.00
41859,19.60,1040.22,668.00,667.89,0.02,0.00,1.06,4.44,86.97,-7.74,9.18,-103.02,-60.94,21.48
41891,19.60,1040.22,668.00,667.91,-0.04,0.02,1.09,7.91,99.18,-1.11,9.31,-99.50,-60.97,21.48
41922,19.60,1040.24,667.89,667.91,-0.09,0.01,1.11,8.21,109.65,-0.29,9.43,-95.78,-60.98,20.02
41953,19.60,1040.24,667.89,667.91,-0.15,0.01,1.13,5.17,120.80,-8.74,9.46,-91.74,-61.25,21.00
41985,19.60,1040.24,667.89,667.90,-0.18,0.02,1.15,3.25,131.41,-12.23,9.44,-87.29,-61.64,20.51
42017,19.60,1040.25,667.74,667.87,-0.21,0.03,1.17,4.45,138.36,-4.09,9.46,-82.70,-61.78,21.00
42050,19.60,1040.25,667.74,667.84,-0.23,0.02,1.18,4.18,139.94,-0.32,9.47,-78.00,-61.79,20.51
42081,19.60,1040.25,667.74,667.82,-0.22,0.01,1.18,0.67,136.63,-6.27,9.36,-73.77,-61.98,20.51
42113,19.60,1040.26,667.66,667.79,-0.19,0.02,1.16,-1.58,131.29,-8.79,9.19,-69.69,-62.26,21.48
42145,19.60,1040.26,667.66,667.76,-0.17,0.03,1.15,-1.45,125.91,-2.59,9.04,-65.87,-62.34,20.51
42176,19.60,1040.26,667.66,667.74,-0.13,0.02,1.13,-1.06,119.49,3.22,8.89,-62.37,-62.24,20.51
42210,19.60,1040.24,667.84,667.76,-0.08,-0.01,1.11,-3.65,109.71,-0.09,8.63,-59.19,-62.24,20.02
42242,19.60,1040.24,667.84,667.78,-0.03,0.01,1.09,-6.13,95.21,-4.82,8.33,-56.68,-62.40,21.00
42274,19.60,1040.24,667.84,667.79,0.02,0.01,1.08,-5.47,76.49,-3.08,8.05,-54.87,-62.50,20.51
42306,19.60,1040.27,667.58,667.75,0.07,0.00,1.07,-2.00,56.30,2.31,7.88,-53.77,-62.42,20.51
42337,19.60,1040.27,667.58,667.71,0.10,-0.00,1.04,0.90,36.45,2.51,7.79,-53.39,-62.35,21.00
42369,19.60,1040.27,667.58,667.69,0.12,-0.01,1.03,1.97,17.39,-4.23,7.73,-53.60,-62.48,20.51
42403,19.60,1040.25,667.80,667.71,0.11,-0.00,1.04,3.37,-2.99,-9.65,7.73,-54.45,-62.81,21.00
42434,19.60,1040.25,667.80,667.73,0.12,0.01,1.03,6.55,-22.45,-6.27,7.83,-55.87,-63.00,21.00
42465,19.60,1040.25,667.80,667.74,0.09,0.00,1.05,9.40,-44.87,-0.73,8.01,-57.90,-63.03,20.51
42497,19.60,1040.21,668.11,667.81,0.06,-0.01,1.06,9.13,-67.55,-3.94,8.18,-60.62,-63.15,21.48
42529,19.60,1040.21,668.11,667.87,0.01,-0.00,1.08,7.84,-85.51,-11.95,8.30,-63.80,-63.53,20.02
42562,19.60,1040.21,668.11,667.92,-0.02,0.02,1.08,9.43,-97.28,-11.98,8.51,-67.34,-63.93,21.00
42593,19.60,1040.25,667.81,667.90,-0.09,0.01,1.10,13.80,-106.62,-5.43,8.82,-70.83,-64.10,21.00
42625,19.60,1040.25,667.81,667.88,-0.13,0.00,1.13,16.41,-116.99,-5.14,9.21,-74.65,-64.26,21.00
42657,19.60,1040.25,667.81,667.87,-0.18,0.01,1.15,17.36,-128.45,-8.38,9.62,-78.71,-64.53,20.02
42688,19.60,1040.24,667.87,667.87,-0.20,0.02,1.16,18.52,-137.12,-8.18,10.08,-82.93,-64.79,21.00
42722,19.60,1040.24,667.87,667.87,-0.21,0.03,1.16,19.54,-138.76,-0.53,10.59,-87.25,-64.81,21.00
42754,19.60,1040.24,667.87,667.87,-0.22,0.02,1.16,18.03,-134.25,6.14,11.01,-91.19,-64.61,21.00
42786,19.60,1040.26,667.73,667.84,-0.19,0.01,1.14,12.87,-127.60,6.43,11.25,-94.87,-64.41,20.02
42818,19.60,1040.26,667.73,667.82,-0.15,0.02,1.13,7.46,-121.05,6.05,11.33,-98.31,-64.21,21.48
42849,19.60,1040.26,667.73,667.80,-0.12,0.03,1.12,3.45,-113.51,11.29,11.29,-101.37,-63.86,20.51
42882,19.60,1040.27,667.58,667.75,-0.07,0.02,1.11,-0.63,-104.39,16.60,11.11,-104.34,-63.32,20.51
42916,19.60,1040.27,667.58,667.72,-0.03,0.01,1.08,-5.84,-93.17,13.77,10.75,-107.02,-62.85,20.51
42947,19.60,1040.27,667.58,667.69,0.01,0.00,1.06,-9.70,-77.98,7.67,10.29,-108.96,-62.61,21.48
42978,19.60,1040.24,667.83,667.72,0.07,0.01,1.03,-9.73,-59.72,8.05,9.84,-110.36,-62.36,21.48
43010,19.60,1040.24,667.83,667.74,0.11,0.00,1.00,-7.12,-41.66,12.74,9.48,-111.28,-61.95,21.00
43042,19.60,1040.24,667.83,667.76,0.15,-0.02,0.99,-3.79,-24.76,12.49,9.19,-111.70,-61.55,21.00
43075,19.60,1040.24,667.88,667.78,0.15,-0.02,1.00,-1.73,-8.44,2.64,8.98,-111.61,-61.47,20.02
43106,19.60,1040.24,667.88,667.80,0.16,-0.02,0.99,2.26,9.61,-3.97,8.90,-110.96,-61.59,21.00
43138,19.60,1040.24,667.88,667.82,0.14,-0.00,0.99,9.00,31.29,-0.82,9.05,-109.61,-61.62,20.51
43170,19.60,1040.24,667.88,667.83,0.10,-0.01,1.02,14.32,51.87,0.92,9.36,-107.60,-61.59,20.51
43202,19.60,1040.24,667.88,667.84,0.06,-0.02,1.05,15.55,68.31,-5.95,9.68,-105.06,-61.78,20.51
43233,19.60,1040.24,667.88,667.85,0.00,-0.01,1.07,13.07,79.47,-18.68,9.92,-102.24,-62.36,21.48
43267,19.60,1040.24,667.50,667.78,-0.03,0.02,1.08,12.27,88.48,-17.87,10.20,-98.91,-62.96,20.51
43299,19.60,1040.28,667.50,667.73,-0.07,0.02,1.10,12.71,99.97,-7.65,10.47,-95.42,-63.21,21.00
43330,19.60,1040.28,667.50,667.68,-0.11,0.01,1.10,10.18,112.74,-4.97,10.63,-91.67,-63.36,21.00
43361,19.60,1040.28,667.50,667.65,-0.14,-0.00,1.13,3.55,125.46,-16.04,10.57,-87.58,-63.86,20.02
43393,19.60,1040.27,667.58,667.63,-0.18,0.02,1.16,-3.03,132.62,-21.32,10.33,-83.18,-64.54,21.00
43427,19.60,1040.27,667.58,667.62,-0.19,0.04,1.15,-4.13,132.01,-7.95,10.08,-78.63,-64.81,21.00
43458,19.60,1040.27,667.58,667.61,-0.20,0.02,1.16,-4.74,128.46,2.26,9.80,-74.65,-64.74,21.00
43489,19.60,1040.26,667.72,667.63,-0.20,0.01,1.16,-9.62,122.81,-3.08,9.36,-70.93,-64.84,20.51
43521,19.60,1040.26,667.72,667.65,-0.16,0.01,1.15,-14.49,117.96,-8.41,8.78,-67.35,-65.11,20.51
43553,19.60,1040.26,667.72,667.66,-0.10,0.02,1.12,-14.84,114.07,-2.39,8.21,-64.02,-65.18,21.00
43586,19.60,1040.27,667.65,667.66,-0.06,0.01,1.11,-13.12,105.68,7.33,7.68,-60.95,-64.94,20.51
43617,19.60,1040.27,667.65,667.66,-0.03,0.00,1.10,-13.56,92.20,6.16,7.16,-58.59,-64.75,21.00
43649,19.60,1040.27,667.65,667.66,0.02,-0.00,1.08,-13.27,74.20,0.52,6.65,-56.81,-64.73,21.00
43681,19.60,1040.26,667.74,667.67,0.05,0.00,1.06,-8.46,55.29,1.73,6.30,-55.69,-64.68,21.00
43712,19.60,1040.26,667.74,667.69,0.09,-0.00,1.04,-1.55,36.97,5.84,6.17,-55.21,-64.49,21.00
43744,19.60,1040.26,667.74,667.70,0.10,-0.02,1.04,4.45,18.22,4.06,6.21,-55.36,-64.37,21.00
43778,19.60,1040.27,667.59,667.67,0.11,-0.02,1.04,8.73,-2.64,-5.14,6.41,-56.15,-64.54,21.00
43810,19.60,1040.27,667.59,667.66,0.10,-0.01,1.04,12.96,-22.42,-8.67,6.73,-57.54,-64.82,20.51
43842,19.60,1040.27,667.59,667.64,0.08,0.01,1.05,17.55,-44.29,-3.00,7.20,-59.56,-64.91,21.00
43873,19.59,1040.28,667.54,667.62,0.05,-0.00,1.05,19.65,-64.65,-1.63,7.69,-62.09,-64.96,20.51
43905,19.59,1040.28,667.54,667.61,0.02,-0.01,1.07,18.94,-80.09,-7.16,8.17,-65.07,-65.19,21.00
43939,19.59,1040.28,667.54,667.59,-0.03,0.00,1.09,18.38,-90.85,-10.44,8.67,-68.45,-65.55,21.48
43970,19.59,1040.26,667.70,667.61,-0.06,0.02,1.11,20.38,-100.94,-6.15,9.18,-71.78,-65.74,20.51
44001,19.59,1040.26,667.70,667.63,-0.13,0.01,1.13,21.65,-111.70,-1.48,9.72,-75.30,-65.78,21.48
44033,19.59,1040.26,667.70,667.64,-0.16,0.01,1.13,20.65,-122.61,-2.91,10.23,-79.18,-65.88,21.00
44065,19.60,1040.28,667.49,667.61,-0.18,0.03,1.14,18.39,-129.31,-1.92,10.68,-83.17,-65.94,21.00
44098,19.60,1040.28,667.49,667.59,-0.18,0.03,1.14,16.29,-129.86,6.11,11.07,-87.22,-65.74,20.51
44129,19.60,1040.28,667.49,667.57,-0.18,0.02,1.14,11.55,-125.20,10.66,11.27,-90.79,-65.41,21.48
44162,19.60,1040.26,667.67,667.59,-0.17,0.02,1.14,3.48,-119.38,8.52,11.22,-94.36,-65.13,21.00
44194,19.60,1040.26,667.67,667.61,-0.15,0.02,1.13,-3.16,-114.93,8.08,10.97,-97.62,-64.87,21.00
44226,19.60,1040.26,667.67,667.62,-0.11,0.02,1.11,-6.58,-110.35,14.81,10.62,-100.71,-64.39,21.00
44258,19.60,1040.25,667.74,667.64,-0.07,0.01,1.10,-10.14,-102.42,15.53,10.14,-103.53,-63.90,21.00
44293,19.60,1040.25,667.74,667.66,-0.01,-0.00,1.06,-12.78,-87.96,9.30,9.55,-106.17,-63.57,21.48
44325,19.60,1040.25,667.74,667.68,0.03,-0.00,1.05,-12.26,-70.47,6.16,9.02,-107.98,-63.37,21.00
44356,19.60,1040.26,667.66,667.67,0.07,0.00,1.03,-9.09,-54.01,7.09,8.61,-109.24,-63.15,21.48
44387,19.60,1040.26,667.66,667.67,0.11,-0.01,1.03,-4.54,-39.48,6.48,8.33,-110.06,-62.95,21.00
44419,19.60,1040.26,667.66,667.67,0.12,-0.02,1.01,-0.49,-25.80,0.81,8.18,-110.50,-62.93,21.48
44453,19.60,1040.25,667.74,667.68,0.14,-0.01,1.00,3.97,-10.36,-6.53,8.18,-110.49,-63.15,21.00
44484,19.60,1040.25,667.74,667.69,0.15,-0.02,0.99,9.07,7.91,-8.62,8.32,-109.90,-63.42,21.00
44515,19.60,1040.25,667.74,667.70,0.12,-0.00,1.00,14.55,29.65,-6.87,8.64,-108.64,-63.63,21.00
44547,19.60,1040.24,667.82,667.73,0.10,-0.01,1.02,17.81,49.06,-7.81,9.07,-106.73,-63.88,20.51
44579,19.60,1040.24,667.82,667.74,0.07,-0.01,1.04,18.01,64.80,-11.00,9.49,-104.33,-64.23,21.00
44612,19.60,1040.24,667.82,667.76,0.02,-0.00,1.07,14.27,75.36,-18.20,9.80,-101.52,-64.83,21.48
44643,19.60,1040.27,667.64,667.73,-0.02,0.01,1.08,10.79,84.14,-18.13,10.00,-98.61,-65.39,21.00
44675,19.60,1040.27,667.64,667.71,-0.07,0.02,1.10,7.40,95.42,-11.69,10.10,-95.26,-65.77,21.00
44707,19.60,1040.27,667.64,667.70,-0.11,0.02,1.12,1.84,106.84,-10.27,10.02,-91.59,-66.10,21.48
44738,19.59,1040.28,667.56,667.67,-0.14,0.02,1.13,-4.35,118.40,-10.82,9.75,-87.72,-66.43,21.00
44769,19.59,1040.28,667.56,667.65,-0.16,0.02,1.15,-8.54,124.52,-8.38,9.37,-83.72,-66.69,20.51
44803,19.59,1040.28,667.56,667.63,-0.17,0.02,1.15,-11.35,124.52,-3.69,8.87,-79.42,-66.82,20.02
44835,19.60,1040.28,667.51,667.60,-0.16,0.01,1.15,-14.34,120.16,-0.79,8.31,-75.60,-66.84,20.02
44866,19.60,1040.28,667.51,667.59,-0.16,0.02,1.15,-16.66,116.19,0.66,7.70,-72.09,-66.82,21.00
44897,19.60,1040.28,667.51,667.57,-0.13,0.02,1.13,-17.33,113.42,4.51,7.08,-68.77,-66.68,21.48
44929,19.60,1040.27,667.62,667.58,-0.10,0.01,1.12,-15.84,109.87,9.38,6.51,-65.54,-66.38,21.00
44969,19.60,1040.27,667.62,667.59,-0.05,0.01,1.11,-14.42,97.82,8.23,5.86,-62.04,-66.05,20.51
45000,19.60,1040.27,667.62,667.60,-0.00,0.00,1.08,-10.90,82.57,7.93,5.46,-59.98,-65.81,20.02
45031,19.59,1040.28,667.51,667.58,0.03,-0.00,1.07,-3.87,64.36,10.37,5.28,-58.55,-65.49,20.51
45063,19.59,1040.28,667.51,667.57,0.05,-0.01,1.06,3.31,45.09,8.43,5.32,-57.71,-65.22,21.00
45095,19.59,1040.28,667.51,667.55,0.09,-0.02,1.04,9.31,27.53,1.64,5.53,-57.49,-65.16,20.02
45126,19.59,1040.29,667.42,667.53,0.09,-0.01,1.04,14.39,13.03,-4.45,5.90,-57.74,-65.30,21.48
45159,19.59,1040.29,667.42,667.51,0.10,0.00,1.04,20.26,-5.41,-4.24,6.48,-58.57,-65.44,21.00
45191,19.59,1040.29,667.42,667.49,0.09,-0.00,1.05,23.80,-24.58,-1.25,7.15,-59.96,-65.48,21.00
45223,19.59,1040.29,667.48,667.49,0.07,0.00,1.05,23.60,-46.61,-1.54,7.79,-61.99,-65.53,20.51
45254,19.59,1040.29,667.48,667.49,0.04,-0.01,1.06,20.13,-65.67,-8.12,8.29,-64.48,-65.78,21.48
45285,19.59,1040.29,667.48,667.49,0.01,0.00,1.07,17.22,-79.45,-10.42,8.70,-67.31,-66.11,21.48
45319,19.59,1040.30,667.36,667.46,-0.03,0.01,1.08,18.00,-88.18,-3.14,9.19,-70.57,-66.21,21.00
45351,19.59,1040.30,667.36,667.44,-0.07,0.00,1.10,17.94,-95.70,1.91,9.62,-73.78,-66.15,20.51
45382,19.59,1040.30,667.36,667.42,-0.11,0.00,1.12,15.14,-105.45,-1.07,9.94,-77.10,-66.19,21.00
45413,19.59,1040.29,667.45,667.43,-0.13,0.01,1.13,12.30,-116.93,-2.06,10.17,-80.67,-66.25,21.00
45445,19.59,1040.29,667.45,667.43,-0.15,0.02,1.14,9.69,-124.32,1.99,10.34,-84.50,-66.19,21.00
45479,19.59,1040.29,667.45,667.43,-0.16,0.02,1.14,6.24,-125.20,6.66,10.41,-88.51,-65.96,20.51
45510,19.60,1040.31,667.30,667.41,-0.15,0.02,1.13,0.76,-119.45,6.71,10.30,-91.91,-65.75,21.00
45541,19.60,1040.31,667.30,667.39,-0.15,0.02,1.13,-4.49,-112.30,5.70,10.02,-95.03,-65.57,20.51
45573,19.60,1040.31,667.30,667.37,-0.13,0.01,1.12,-7.50,-106.80,7.56,9.65,-98.04,-65.33,21.00
45605,19.60,1040.30,667.34,667.36,-0.09,0.02,1.10,-9.59,-102.99,8.32,9.22,-100.91,-65.07,21.00
45636,19.60,1040.30,667.34,667.36,-0.05,0.00,1.09,-10.57,-96.58,5.30,8.76,-103.47,-64.90,21.48
45669,19.60,1040.30,667.34,667.36,-0.00,-0.00,1.07,-9.58,-84.07,2.29,8.33,-105.81,-64.83,21.00
45701,19.59,1040.27,667.65,667.42,0.04,-0.00,1.05,-6.58,-67.17,1.53,8.00,-107.54,-64.78,21.00
45733,19.59,1040.27,667.65,667.46,0.07,-0.00,1.04,-3.22,-50.09,0.08,7.78,-108.74,-64.77,21.00
45764,19.59,1040.27,667.65,667.50,0.10,-0.01,1.02,0.27,-35.20,-2.27,7.67,-109.44,-64.84,21.00
45795,19.59,1040.27,667.59,667.52,0.12,-0.01,1.01,3.69,-21.61,-4.71,7.66,-109.74,-64.99,21.00
45829,19.59,1040.27,667.59,667.53,0.13,-0.01,1.01,7.07,-7.26,-7.40,7.77,-109.63,-65.24,21.48
45861,19.59,1040.27,667.59,667.54,0.13,-0.01,1.01,9.68,9.20,-8.65,7.96,-108.99,-65.52,21.00
45892,19.59,1040.28,667.50,667.53,0.10,-0.00,1.01,11.83,28.72,-8.15,8.21,-107.75,-65.77,21.00
45923,19.59,1040.28,667.50,667.53,0.09,-0.00,1.03,12.21,48.40,-9.42,8.46,-105.92,-66.06,20.02
45955,19.59,1040.28,667.50,667.52,0.06,0.01,1.04,10.85,64.51,-9.54,8.69,-103.54,-66.37,21.00
45987,19.59,1040.29,667.45,667.51,0.02,0.01,1.07,7.98,74.97,-10.38,8.83,-100.83,-66.70,20.51
46020,19.59,1040.29,667.45,667.50,-0.02,0.01,1.07,3.62,82.05,-10.42,8.83,-97.84,-67.05,21.00
46051,19.59,1040.29,667.45,667.49,-0.06,0.02,1.10,0.04,91.15,-6.82,8.72,-94.74,-67.26,21.00
